Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
['GEM/2025/B/6859095'],XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),[3500],Ministry of Railways Indian Railways,2025-11-05T20:12:20Z,2025-11-05T20:12:20Z,No
['GEM/2025/B/6859121'],XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),[700],Ministry of Railways Indian Railways,2025-11-05T20:48:50Z,2025-11-05T20:48:50Z,No
['GEM/2025/B/6859107'],"VZ7500999046_4inch_C150_FL_HW_A216GRWCB_GLOBE VALVE_1,VZ7500999046_4inch_C150_FL_HW_A216GRWCB_GLOBE",[330],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05T20:49:07Z,2025-11-05T20:49:07Z,No
['GEM/2025/B/6859109'],XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),[1500],Ministry of Railways Indian Railways,2025-11-05T20:30:28Z,2025-11-05T20:30:28Z,No
['GEM/2025/B/6824551'],"Item No 10,Item No 20,Item No 30,Item No 40,Item No 50,Item No 60,Item No 70,Item No 80,Item No 90,",[54],Ministry of Petroleum and Natural Gas NA,2025-10-25T16:44:38Z,2025-10-25T16:44:38Z,No
['GEM/2025/B/6821110'],"ROUND MELAMINE PLATE,TABLE WATER GLASS STAND,CRUET SET,SS TEA CONTAINER CAPACITY 10 LTR,HOT AND COL",[173],Ministry of Defence Department of Military Affairs,2025-10-25T15:52:32Z,2025-10-25T15:52:32Z,No
['GEM/2025/B/6794927'],Automated Peritoneal Dialysis (APD) Machine,[5],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-15T17:13:55Z,2025-10-15T17:13:55Z,No
['GEM/2025/B/6782277'],"ANALYZER, GAS_ Schedule 1_ Item_ 10_ M9476250003_ 100262400",[14],Ministry of Power NA,2025-10-23T09:12:17Z,2025-10-23T09:12:17Z,No
['GEM/2025/B/6695413'],"DIGITAL BTE PROGRAMMABLE HEARING AID VESUVIO XTM XP P4 SIGNIA,DIGITAL BTE PROGRAMMABLE HEARING AID ",[76],Ministry of Defence Department of Military Affairs,2025-10-06T10:11:18Z,2025-10-06T10:11:18Z,No
['GEM/2025/B/6847657'],Custom Bid for Services - SUPERVISION SERVICES FOR INSTALLATION AND COMMISSIONING OF DISSOLVED AIR ,[1],Ministry of Petroleum and Natural Gas NA,2025-11-01T15:43:23Z,2025-11-01T15:43:23Z,No
['GEM/2025/B/6785309'],Shaft as per Drawing,[1],Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-10-14T10:51:16Z,2025-10-14T10:51:16Z,No
['GEM/2025/B/6841498'],Bus Hiring Service - Short Term - Local; 40-42; A.C. Deluxe (ACX); 80,[5],Ministry of Petroleum and Natural Gas NA,2025-11-01T12:34:39Z,2025-11-01T12:34:39Z,No
['GEM/2025/B/6707228'],AUTOMATIC DRY AND WET WASTE SEGREGATION MACHINE WITH COMPLETE STANDARD FITTINGS,[1],Ministry of Defence Department of Military Affairs,2025-11-01T12:40:46Z,2025-11-01T12:40:46Z,No
['GEM/2025/B/6723540'],"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Admin,Manpower Outsourcing",[5],Ministry of Railways Railways Public Sector Undertakings,2025-09-27T12:34:48Z,2025-09-27T12:34:48Z,No
['GEM/2025/B/6823668'],"DIGITAL BTE PROGRAMMBALE HEARING AID VESUVIO XTM XP P4 (SIGNIA),DIGITAL BTE PROGRAMMABLE HEARING AI",[76],Ministry of Defence Department of Military Affairs,2025-11-01T13:04:09Z,2025-11-01T13:04:09Z,No
['GEM/2025/B/6846147'],"Testing, servicing and calibration work of Mechanical equipment at Chittoor Terminal",[1],Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-11-01T13:50:43Z,2025-11-01T13:50:43Z,No
['GEM/2025/B/6720421'],OUTSOURCING REFRESHMENTS FOR 04 DAYS FOR SPORTING ACTIVITY (MORNING AND EVENING SESSION),[1],Ministry of Defence Department of Military Affairs,2025-11-01T13:51:32Z,2025-11-01T13:51:32Z,No
['GEM/2025/B/6846713'],"25 mm dia EN25 Solid Rod,40 mm dia EN31 Solid Rod",[122],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-01T14:05:04Z,2025-11-01T14:05:04Z,No
['GEM/2025/B/6857655'],Fabrication and installation of aluminum window and door,[1],Ministry of Defence Department of Defence,2025-11-05T11:23:17Z,2025-11-05T11:23:17Z,No
['GEM/2025/B/6837103'],"1 70 PPM Scanners,2 70 PPM Scanners,3 70 PPM Scanners,4 70 PPM Scanners,5 70 PPM Scanners",[10],Ministry of Law and Justice Department of Justice,2025-10-29T18:18:30Z,2025-10-29T18:18:30Z,No
['GEM/2025/B/6807506'],Repair and Overhauling Service - RATE CONTRACT FOR INSTALLATION AND MAINTENANCE OF TEMPORATY LIGHTI,[1],Ministry of Defence Department of Military Affairs,2025-10-27T11:18:58Z,2025-10-27T11:18:58Z,No
['GEM/2025/B/6837792'],Mandatory spares for ELcetric Heater,[1],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05T08:32:35Z,2025-11-05T08:32:35Z,No
['GEM/2025/B/6775661'],LED TV 55 INCHES,[2],Ministry of Defence Department of Defence Production,2025-10-10T14:39:48Z,2025-10-10T14:39:48Z,No
['GEM/2025/B/6856180'],"Custom Bid for Services - Reconditioning Of Rotors Of Main Air Blower,Custom Bid for Services - Rec",[3],Ministry of Petroleum and Natural Gas NA,2025-11-05T09:52:05Z,2025-11-05T09:52:05Z,No
['GEM/2025/B/6796826'],Empty cases of charge demolition 10LBs,[339],Ministry of Defence Department of Military Affairs,2025-11-05T10:12:29Z,2025-11-05T10:12:29Z,No
['GEM/2025/B/6652726'],START MOTOR SOFT STARTER 600v 370amps for PUMP OF CH-3,[3],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05T10:14:42Z,2025-11-05T10:14:42Z,No
['GEM/2025/B/6804411'],"SUPPLY and INSTAL OF WEIGH BRIDGE 80 TON,CAMC OF 2 NO OF WEIGH BRIDGES 1ST YEAR,CAMC OF 2 NO OF WEI",[7],Ministry of Petroleum and Natural Gas NA,2025-10-17T16:41:48Z,2025-10-17T16:41:48Z,No
['GEM/2025/B/6688124'],EF6023D-MG5436 (MAGNETRON),[3],Ministry of Defence Department of Military Affairs,2025-11-05T10:18:53Z,2025-11-05T10:18:53Z,No
['GEM/2025/B/6838643'],Entry and Mid Level Desktop Computer,[650],Ministry of Communications Department of Telecommunications (DOT),2025-11-06T10:52:06Z,2025-11-06T10:52:06Z,No
['GEM/2025/B/6794009'],Smart Card Operated Ticket Vending Machine (ATVM) (Indian Railways),[10],Ministry of Railways Indian Railways,2025-11-06T10:57:56Z,2025-11-06T10:57:56Z,No
['GEM/2025/B/6857922'],LED Luminaire (Recessed Luminaire) (V3) Conforming to IS 10322 (Part 5/Section 2),[330],Ministry of Railways Indian Railways,2025-11-06T11:06:24Z,2025-11-06T11:06:24Z,No
['GEM/2025/B/6857777'],LED Luminaire for Floodlight (V2) Conforming to IS 10322 (Part 5/Section 5),[150],Ministry of Railways Indian Railways,2025-11-06T11:05:08Z,2025-11-06T11:05:08Z,No
['GEM/2025/B/6846188'],"Cisco Meraki Enterprise License and Support Non POE Access Switch LIC MS120 24 3Years,Cisco Meraki ",[373],Ministry of Education Department of Higher Education,2025-11-06T11:00:12Z,2025-11-06T11:00:12Z,No
['GEM/2025/B/6839596'],Garbage Bags,[8000],Ministry of Railways Indian Railways,2025-11-06T11:07:47Z,2025-11-06T11:07:47Z,No
['GEM/2025/B/6839259'],"Toilet Soap, Liquid (V3) Conforming to IS 4199",[4800],Ministry of Railways Indian Railways,2025-11-06T11:11:51Z,2025-11-06T11:11:51Z,No
['GEM/2025/B/6796561'],computer kiosk,[20],Ministry of Railways Indian Railways,2025-11-06T11:02:00Z,2025-11-06T11:02:00Z,No
['GEM/2025/B/6787963'],Virtual Reality Based Vestibular Rehabilitation Module,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-27T16:03:41Z,2025-10-27T16:03:41Z,No
['GEM/2025/B/6787250'],"CBL, AR, 1100V, AL, PVC, 4C, 50MM²",[5000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T15:20:36Z,2025-10-27T15:20:36Z,No
['GEM/2025/B/6697845'],Climatic Chamber,[1],Ministry of Education Department of Higher Education,2025-10-15T10:38:46Z,2025-10-15T10:38:46Z,No
['GEM/2025/B/6690976'],"CAT 6 UTP cable,Capping and casing,Conduit pipes,Dual face plate with mount box,CAT 6 RJ 45 keyston",[4106],Ministry of Defence Department of Military Affairs,2025-11-06T14:58:47Z,2025-11-06T14:58:47Z,No
['GEM/2025/B/6861530'],Manpower Outsourcing Services - Minimum wage - Semi-skilled; ITI; Others,[3],Ministry of Defence Department of Military Affairs,2025-11-06T15:29:14Z,2025-11-06T15:29:14Z,No
['GEM/2025/B/6846116'],"1KW Search Lights as per TTS including P&F, freight, Insurance and GST,On Board Spares for 1 year o",[3],Ministry of Defence Department of Defence Production,2025-11-01T10:28:38Z,2025-11-01T10:28:38Z,No
['GEM/2025/B/6853497'],"PORTA CABIN, MILD STEEL, 20’ X 10’ X 8½ ’",[5],Ministry of Power NA,2025-11-06T15:11:12Z,2025-11-06T15:11:12Z,No
['GEM/2025/B/6787963'],Virtual Reality Based Vestibular Rehabilitation Module,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-27T16:03:41Z,2025-10-27T16:03:41Z,No
['GEM/2025/B/6787250'],"CBL, AR, 1100V, AL, PVC, 4C, 50MM²",[5000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T15:20:36Z,2025-10-27T15:20:36Z,No
['GEM/2025/B/6695241'],Manpower Outsourcing Services - Minimum wage - Semi-skilled; Secondary School; Others,[1],Ministry of Defence Department of Defence Production,2025-10-29T10:31:11Z,2025-10-29T10:31:11Z,No
['GEM/2025/B/6829161'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Countyr Baskets,Plastic Buckets,P",[108],Ministry of Culture NA,2025-10-28T11:22:19Z,2025-10-28T11:22:19Z,No
['GEM/2025/B/6829113'],"Cleaning and levelling of transformer yard,Providing Transformer fencing,danger boards,FIRE Bucket,",[708],"Ministry of Ports, Shipping and Waterways NA",2025-10-28T15:48:27Z,2025-10-28T15:48:27Z,No
['GEM/2025/B/6828092'],"Buffer Solution pH 4.0,Buffer Solution pH 7.0,Buffer Solution pH 9.18,TBC Kit,SRB Kits,Chloroform,G",[23028],Ministry of Petroleum and Natural Gas NA,2025-10-29T17:56:59Z,2025-10-29T17:56:59Z,No
['GEM/2025/B/6837145'],Glyphosate 41% SL (Soluble Liquid) (IPA Salt),[150],Ministry of Railways Indian Railways,2025-10-29T18:15:04Z,2025-10-29T18:15:04Z,No
['GEM/2025/B/6836807'],Facility Management Services - LumpSum Based - Commercial; OPEARTION OF GUEST HOUSE; Cost of consum,[1],Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-10-29T17:59:34Z,2025-10-29T17:59:34Z,No
['GEM/2025/B/6636828'],Hiring of Consultants - Per Person Per Month Based - Technology Consultants; IT Project Management;,[14],School Education Department Andhra Pradesh,2025-09-19T12:54:42Z,2025-09-19T12:54:42Z,No
['GEM/2025/B/6836446'],Monthly Basis Cab & Taxi Hiring Services - Hatchback; 1500 km per month and 18000 cumulative km per,[1],Ministry of Railways Indian Railways,2025-10-29T16:33:24Z,2025-10-29T16:33:24Z,No
['GEM/2025/B/6836326'],Monthly Basis Cab & Taxi Hiring Services - Hatchback; 1500 km per month and 18000 cumulative km per,[1],Ministry of Railways Indian Railways,2025-10-29T16:36:41Z,2025-10-29T16:36:41Z,No
['GEM/2025/B/6831808'],"Custom Bid for Services - Effluent Sample,Custom Bid for Services - CT Blowdown Sample,Custom Bid f",[4],Ministry of Petroleum and Natural Gas NA,2025-10-29T16:30:20Z,2025-10-29T16:30:20Z,No
['GEM/2025/B/6826480'],SUPPLY OF SPARES FOR VAPOUR ABSORPTION MACHINE (VAM) FOR AC SYSTEM,[1],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-29T16:39:34Z,2025-10-29T16:39:34Z,No
['GEM/2025/B/6836416'],Safes (V3) ISI Marked to IS 550,[15],Ministry of Finance BANKING SECTOR,2025-10-29T16:49:40Z,2025-10-29T16:49:40Z,No
['GEM/2025/B/6834001'],Supply and Installation of Goniometer,[1],Ministry of Education Department of Higher Education,2025-10-29T16:53:44Z,2025-10-29T16:53:44Z,No
['GEM/2025/B/6769210'],EMG NCV EP Machine,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-29T12:11:18Z,2025-10-29T12:11:18Z,No
['GEM/2025/B/6820544'],Surgical Rubber Gloves (V2),[15000],Department of Space Department of Space,2025-10-27T14:13:02Z,2025-10-27T14:13:02Z,No
['GEM/2025/B/6819528'],Respiratory Filter - Full Face Masks,[40],Department of Space Department of Space,2025-10-27T16:46:51Z,2025-10-27T16:46:51Z,No
['GEM/2025/B/6818304'],Custom Bid for Services - Comprehensive Annual Maintenance contract of  M/s Medha  make 180KVA stat,[1],Ministry of Railways Indian Railways,2025-10-27T10:06:19Z,2025-10-27T10:06:19Z,No
['GEM/2025/B/6818245'],Custom Bid for Services - Comprehensive Annual Maintenance contract of  M/s Medha make Microprocess,[1],Ministry of Railways Indian Railways,2025-10-27T10:02:32Z,2025-10-27T10:02:32Z,No
['GEM/2025/B/6818128'],Custom Bid for Services - Engaging Contract Workmen for BEL Machilipatnam(MC) Unit,[1],Ministry of Defence Department of Defence Production,2025-10-27T10:50:51Z,2025-10-27T10:50:51Z,No
['GEM/2025/B/6817518'],"PARTICULATE RESPIRATOR MASK,PIPETTE TIP FOR VARIABLE PIPETTE,PIPETTE TIP FOR VARIABLE PIPETTE,NITRI",[689],Ministry of Defence Department of Military Affairs,2025-10-27T11:04:23Z,2025-10-27T11:04:23Z,No
['GEM/2025/B/6817215'],4.7mtr General purpose Inflatable Craft (GPIC) without OBM,[1],Ministry of Defence Department of Military Affairs,2025-10-28T16:49:30Z,2025-10-28T16:49:30Z,No
['GEM/2025/B/6816800'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[6],Ministry of Mines NA,2025-10-27T13:56:59Z,2025-10-27T13:56:59Z,No
['GEM/2025/B/6813750'],"Klystron Test Bench,Gunn Oscillator Frequency Response Characteristics Bench Setup,Reflex Klystron ",[19],Ministry of Education Department of Higher Education,2025-10-27T16:49:33Z,2025-10-27T16:49:33Z,No
['GEM/2025/B/6835737'],"10 HEAD HYDROTESTING MACHINE S and I,5 HEAD CLOSED LOOP DEGASSING S and I,INTERNAL CLEANING M C S a",[322],Ministry of Petroleum and Natural Gas NA,2025-10-29T14:36:09Z,2025-10-29T14:36:09Z,No
['GEM/2025/B/6835834'],Tractors (V1),[1],Agriculture and Co-operation Department Andhra Pradesh,2025-10-29T15:12:21Z,2025-10-29T15:12:21Z,No
['GEM/2025/B/6820846'],PROCUREMENT OF DAVIS VP2 CABLED ISS-6322C SENSOR SUIT OF AUTOMATIC WEATHER STATION FOR SSS(V),[1],Ministry of Defence Department of Military Affairs,2025-10-29T15:12:53Z,2025-10-29T15:12:53Z,No
['GEM/2025/B/6820830'],Repair and Overhauling Service - OVERHAULING AND PROVING OF SOQC VALVES SYSTEM ONBOARD - IN SHIP; A,[1],Ministry of Defence Department of Military Affairs,2025-10-29T15:09:34Z,2025-10-29T15:09:34Z,No
['GEM/2025/B/6817786'],"Professional Large Format Display (V2),Professional Large Format Display (V2),Professional Large Fo",[19],Department of Space Department of Space,2025-10-29T15:06:47Z,2025-10-29T15:06:47Z,No
['GEM/2025/B/6813063'],"Cloth Bedpan Covering,Sheets Hospital,Towel Bleeched Large,Saree with White with blue border,Saree ",[93],Ministry of Defence Department of Defence,2025-10-29T15:09:49Z,2025-10-29T15:09:49Z,No
['GEM/2025/B/6770220'],Custom Bid for Services - DEPLOYMENT OF ONE VEHICLE CAR ETIOS OR MARUTI DZIRE OR EQUIVALENT OR HIGH,[1],Ministry of Power NA,2025-10-29T15:09:58Z,2025-10-29T15:09:58Z,No
['GEM/2025/B/6834924'],"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",[20],Ministry of Railways Indian Railways,2025-10-29T14:46:17Z,2025-10-29T14:46:17Z,No
['GEM/2025/B/6714343'],"Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,Manpower Outsourcing Servic",[9],Ministry of Defence Department of Military Affairs,2025-10-29T15:05:39Z,2025-10-29T15:05:39Z,No
['GEM/2025/B/6631392'],"Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Resi",[60018],Ministry of Defence Department of Military Affairs,2025-10-29T15:17:17Z,2025-10-29T15:17:17Z,No
['GEM/2025/B/6686255'],PERSONAL SMART DEVICE/ LAPTOP,[2],Ministry of Defence Department of Military Affairs,2025-10-29T09:57:23Z,2025-10-29T09:57:23Z,No
['GEM/2025/B/6634621'],HRC Fuse as per IS 13703,[75],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-07T16:50:42Z,2025-10-07T16:50:42Z,No
['GEM/2025/B/6827689'],Omni-path Active Optical Cable,[2],PMO Department of space,2025-10-29T10:16:11Z,2025-10-29T10:16:11Z,No
['GEM/2025/B/6828220'],"36 Inch 300LBS WNRF Flange,24 Inch 300LBS WNRF Flange,36 Inch 300LBS Blind Flange,36 Inch 300LBS SP",[20],Ministry of Petroleum and Natural Gas NA,2025-10-29T12:22:06Z,2025-10-29T12:22:06Z,No
['GEM/2025/B/6828009'],Plateena Neo Rope,[2000],Ministry of Defence Department of Defence Research & Development,2025-10-30T10:42:32Z,2025-10-30T10:42:32Z,No
['GEM/2025/B/6838121'],Surface Resistivity Meter (V2),[1],Ministry of Jal Shakti Department of Water Resources River Development and Ganga Rejuvenation,2025-10-30T10:15:35Z,2025-10-30T10:15:35Z,No
['GEM/2025/B/6827671'],Stationary Valve Regulated Lead Acid Batteries (V2) as per IS 15549,[10],Ministry of Defence Department of Defence Research & Development,2025-10-30T10:54:26Z,2025-10-30T10:54:26Z,No
['GEM/2025/B/6838424'],Custom Bid for Services - ENGAGEMENT OF SERVICE PROVIDER FOR PRESERVATION OF FOOD GRAINS AT MD VIZA,[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-10-30T11:05:16Z,2025-10-30T11:05:16Z,No
['GEM/2025/B/6838086'],"Supply of portable igniter for CDU-3,Supply of portable igniter for FCCU-2,Supply of portable ignit",[6],Ministry of Petroleum and Natural Gas NA,2025-10-30T11:01:26Z,2025-10-30T11:01:26Z,No
['GEM/2025/B/6832874'],Mobile Storage Compactors,[2],Ministry of Petroleum and Natural Gas NA,2025-10-30T11:03:22Z,2025-10-30T11:03:22Z,No
['GEM/2025/B/6828220'],"36 Inch 300LBS WNRF Flange,24 Inch 300LBS WNRF Flange,36 Inch 300LBS Blind Flange,36 Inch 300LBS SP",[20],Ministry of Petroleum and Natural Gas NA,2025-10-29T12:22:06Z,2025-10-29T12:22:06Z,No
['GEM/2025/B/6828009'],Plateena Neo Rope,[2000],Ministry of Defence Department of Defence Research & Development,2025-10-30T10:42:32Z,2025-10-30T10:42:32Z,No
['GEM/2025/B/6838121'],Surface Resistivity Meter (V2),[1],Ministry of Jal Shakti Department of Water Resources River Development and Ganga Rejuvenation,2025-10-30T10:15:35Z,2025-10-30T10:15:35Z,No
['GEM/2025/B/6827671'],Stationary Valve Regulated Lead Acid Batteries (V2) as per IS 15549,[10],Ministry of Defence Department of Defence Research & Development,2025-10-30T10:54:26Z,2025-10-30T10:54:26Z,No
['GEM/2025/B/6838424'],Custom Bid for Services - ENGAGEMENT OF SERVICE PROVIDER FOR PRESERVATION OF FOOD GRAINS AT MD VIZA,[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-10-30T11:05:16Z,2025-10-30T11:05:16Z,No
['GEM/2025/B/6838086'],"Supply of portable igniter for CDU-3,Supply of portable igniter for FCCU-2,Supply of portable ignit",[6],Ministry of Petroleum and Natural Gas NA,2025-10-30T11:01:26Z,2025-10-30T11:01:26Z,No
['GEM/2025/B/6832874'],Mobile Storage Compactors,[2],Ministry of Petroleum and Natural Gas NA,2025-10-30T11:03:22Z,2025-10-30T11:03:22Z,No
['GEM/2025/B/6829613'],"NORMAL SALINE,DNS,RL,CALSHINE 60K SACHET,TAB COMBIFLAM,ECG PAPER,VACCINE TYPBAR 2.5ML,ND NOSIKIND 0",[5999],Ministry of Defence Department of Military Affairs,2025-10-30T12:18:57Z,2025-10-30T12:18:57Z,No
['GEM/2025/B/6817101'],"SELF ADHESIVE SYNTH STICKER, 35 MM",[1200000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30T12:27:44Z,2025-10-30T12:27:44Z,No
['GEM/2025/B/6801751'],"M12 X 50MM SS COUNTERSUNK BOLT,M12 X 145MM SS COUNTERSUNK BOLT,M12 X 60MM SS COUNTERSUNK BOLT,M12 X",[1500],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-30T12:18:00Z,2025-10-30T12:18:00Z,No
['GEM/2025/B/6812942'],"SPRING TYPE DIE, HELICAL COMPRESSION MATERIAL 51CrV4 MATERIAL SPEC AS PER DRG 10275178,helical spri",[218],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03T11:22:33Z,2025-11-03T11:22:33Z,No
['GEM/2025/B/6782595'],"LINE PIPE 18"" Dia, X-65, 9.53 mm thick 3LPP API5L PSL2,LINE PIPE 18"" Dia, X-65, 9.53 mm bare pipes ",[1500],Ministry of Petroleum and Natural Gas NA,2025-10-13T13:49:40Z,2025-10-13T13:49:40Z,No
['GEM/2025/B/6688215'],"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - ONBOARD INS JALASH",[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:18:13Z,2025-11-03T11:18:13Z,No
['GEM/2025/B/6687079'],Manpower Outsourcing Services - Minimum wage - Semi-skilled; Secondary School; Others,[5],Ministry of Defence Department of Military Affairs,2025-11-03T10:31:41Z,2025-11-03T10:31:41Z,No
['GEM/2025/B/6849420'],"PROCUREMENT AND INSTALLATION OF SS VERTICIAL 628LTR CAPACITY DOUBLE DOOR CHILLER, INS SATAVAHANA",[2],Ministry of Defence Department of Military Affairs,2025-11-03T10:37:18Z,2025-11-03T10:37:18Z,No
['GEM/2025/B/6830898'],"METALLIC SIGNAGE BOARD"" SUBMARINE SCHOOL TRAINING UNTO PERFECTION""",[1],Ministry of Defence Department of Military Affairs,2025-11-03T10:57:22Z,2025-11-03T10:57:22Z,No
